0,1,2,3,4,5,6
9.96,0.4761848,0.4577606,-0.663621,0.4974979,0.3305079,-0.4113991
9.97,0.46313,0.4308038,-1.096942,0.4997546,0.4563843,-0.3334894
9.98,0.4389647,0.3941157,-1.486222,0.4758247,0.5749088,-0.2351643
9.99,0.4047309,0.3491662,-1.822263,0.4218511,0.684598,-0.1156513
10.0,0.3618166,0.2976882,-2.097961,0.3356415,0.7838494,0.02520215
10.01,0.3118921,0.2415978,-2.308497,0.2168089,0.8709479,0.1868789
10.02,0.256833,0.1829072,-2.451415,0.06681635,0.9441074,0.3681423
10.03,0.1986348,0.1236338,-2.526619,-0.111076,1.001545,0.5669889
10.04,0.1393224,0.06571193,-2.53626,-0.3119553,1.041581,0.7806121
10.05,0.08086045,0.01091043,-2.484544,-0.5294833,1.062756,1.005381
10.06,0.02506921,-0.03923801,-2.377475,-0.7561907,1.063958,1.236843
10.07,-0.0264497,-0.08349329,-2.222523,-0.9838249,1.044545,1.469759
10.08,-0.07237388,-0.1209468,-2.028263,-1.20373,1.004453,1.698167
10.09,-0.1117039,-0.1510415,-1.80398,-1.407242,0.9442857,1.915498
10.1,-0.1437883,-0.1735729,-1.559277,-1.586077,0.8653633,2.114725
10.11,-0.16833,-0.1886711,-1.303682,-1.732694,0.7697389,2.288553
10.12,-0.1853728,-0.1967678,-1.046285,-1.840624,0.6601672,2.429657
10.13,-0.1952723,-0.1985481,-0.7954123,-1.90474,0.5400303,2.53094
10.14,-0.1986514,-0.1948936,-0.5583541,-1.92146,0.4132184,2.585829
10.15,-0.1963458,-0.1868195,-0.341144,-1.888883,0.2839709,2.588576
10.16,-0.1893413,-0.1754098,-0.1484075,-1.806846,0.1566867,2.534557
10.17,-0.17871,-0.1617545,0.01672473,-1.67691,0.03570998,2.420566
10.18,-0.1655459,-0.1468929,0.1526359,-1.502264,-0.07489325,2.245074
10.19,-0.1509073,-0.1317658,0.2591784,-1.287576,-0.1715574,2.008436
10.2,-0.1357651,-0.1171773,0.3375698,-1.03878,-0.2514232,1.713052
10.21,-0.1209628,-0.1037697,0.3902376,-0.7628221,-0.3125132,1.363437
10.22,-0.1071876,-0.09200883,0.4206211,-0.4673798,-0.3538658,0.9662194
10.23,-0.09495289,-0.08218244,0.4329418,-0.160564,-0.3756153,0.5300391
10.24,-0.0845935,-0.07440722,0.4319531,0.1493789,-0.3790101,0.06535149
10.25,-0.07627029,-0.06864485,0.4226807,0.4543503,-0.3663654,-0.4158618
10.26,-0.06998422,-0.06472384,0.4101663,0.7466573,-0.3409486,-0.9004698
10.27,-0.0655968,-0.0623652,0.3992238,1.019235,-0.3068015,-1.374645
10.28,-0.06285494,-0.06120976,0.3942185,1.265825,-0.2685069,-1.824374
10.29,-0.0614181,-0.0608451,0.3988767,1.481109,-0.2309122,-2.236002
10.3,-0.06088542,-0.0608307,0.4161317,1.660789,-0.1988254,-2.596796
10.31,-0.06082152,-0.06071996,0.4480097,1.801633,-0.1767018,-2.895481
10.32,-0.06077944,-0.06007884,0.4955578,1.901468,-0.1683417,-3.122741
10.33,-0.06032017,-0.05850062,0.5588142,1.959148,-0.1766187,-3.271646
10.34,-0.05902846,-0.05561722,0.6368177,1.974498,-0.2032587,-3.33798
10.35,-0.05652504,-0.05110755,0.7276545,1.948233,-0.2486851,-3.320455
10.36,-0.05247565,-0.04470363,0.8285373,1.881883,-0.311944,-3.220792
10.37,-0.04659769,-0.03619522,0.9359116,1.777707,-0.3907157,-3.043662
10.38,-0.03866521,-0.02543375,1.045586,1.638617,-0.4814165,-2.79649
10.39,-0.0285129,-0.01233606,1.152881,1.46811,-0.5793848,-2.489125
10.4,-0.01603988,0.003111642,1.252787,1.270207,-0.679142,-2.133394
10.41,-0.001213537,0.02084945,1.340139,1.049398,-0.774714,-1.742562
10.42,0.01592619,0.04073931,1.409793,0.8105892,-0.8599907,-1.330729
10.43,0.03526242,0.06256066,1.456803,0.5590486,-0.9291018,-0.9121945
10.44,0.05659688,0.08600698,1.476607,0.3003357,-0.9767847,-0.5008226
10.45,0.07964612,0.1106837,1.465196,0.04022139,-0.9987177,-0.109445
10.46,0.104039,0.1361085,1.419289,-0.2154171,-0.9917984,0.2506662
10.47,0.1293164,0.1617145,1.336487,-0.4607228,-0.9543468,0.5702298
10.48,0.1549334,0.1868573,1.215419,-0.6900095,-0.8862212,0.8422681
10.49,0.1802651,0.210826,1.055855,-0.8979329,-0.788838,1.062288
10.5,0.2046172,0.2328593,0.858805,-1.079675,-0.6650958,1.228326
10.51,0.2272398,0.2521648,0.6265729,-1.231133,-0.5192097,1.340855
10.52,0.2473468,0.2679446,0.3627756,-1.349105,-0.3564687,1.402573
10.53,0.2641391,0.2794224,0.0723159,-1.431447,-0.1829324,1.418089
10.54,0.2768316,0.2858748,-0.2386935,-1.477211,-0.005091088,1.393525
10.55,0.2846841,0.2866642,-0.5630577,-1.486723,0.1704901,1.336069
10.56,0.2870328,0.2812709,-0.8926788,-1.461618,0.3375164,1.253509
10.57,0.2833236,0.2693254,-1.218783,-1.404801,0.4902772,1.153771
10.58,0.2731442,0.2506365,-1.53219,-1.320352,0.6239084,1.044495
10.59,0.2562536,0.2252156,-1.823619,-1.213356,0.7345887,0.9326678
10.6,0.2326073,0.1932941,-2.08402,-1.089678,0.8196614,0.8243259
10.61,0.202377,0.1553336,-2.304907,-0.9556875,0.8776775,0.7243488
10.62,0.1659627,0.1120264,-2.478698,-0.8179447,0.9083628,0.6363368
10.63,0.1239957,0.06428651,-2.599032,-0.6828714,0.9125186,0.5625752
10.64,0.07733286,0.01323067,-2.661044,-0.5564197,0.8918669,0.5040765
10.65,0.02703932,-0.03985163,-2.661601,-0.443762,0.8488569,0.4606872
10.66,-0.02563787,-0.09353723,-2.599469,-0.34902,0.7864503,0.4312445
10.67,-0.07930677,-0.146317,-2.475407,-0.2750503,0.7079031,0.4137651
10.68,-0.1324761,-0.1966504,-2.292188,-0.2232998,0.6165596,0.4056505
10.69,-0.183608,-0.2430242,-2.054528,-0.1937414,0.5156747,0.4038919
10.7,-0.2311763,-0.2840135,-1.768942,-0.1848936,0.4082726,0.4052638
10.71,-0.2737266,-0.3183413,-1.44352,-0.1939232,0.2970495,0.4064956
10.72,-0.309937,-0.3449343,-1.087638,-0.2168269,0.184323,0.4044152
10.73,-0.3386751,-0.3629716,-0.7116116,-0.2486788,0.07202365,0.3960638
10.74,-0.3590488,-0.3719236,-0.3263142,-0.2839312,-0.0382737,0.3787813
10.75,-0.3704479,-0.3715781,0.0572279,-0.3167492,-0.1452905,0.3502666
10.76,-0.372574,-0.3620534,0.4282434,-0.3413611,-0.2479655,0.3086181
10.77,-0.3654573,-0.3437957,0.7766087,-0.3524029,-0.3453689,0.2523609
10.78,-0.349458,-0.3175614,1.093208,-0.3452378,-0.4366188,0.1804648
10.79,-0.3252525,-0.2843842,1.370243,-0.3162338,-0.5208126,0.09236177
10.8,-0.2938049,-0.24553,1.601486,-0.2629827,-0.5969781,-0.01203698
10.81,-0.2563244,-0.2024392,1.782457,-0.1844517,-0.6640521,-0.13232
10.82,-0.2142112,-0.1566628,1.910528,-0.08105855,-0.7208874,-0.2675517
10.83,-0.1689934,-0.109792,1.984945,0.04533098,-0.7662883,-0.4162474
10.84,-0.1222585,-0.06338852,2.006776,0.1914821,-0.7990717,-0.5763509
10.85,-0.07558273,-0.01891636,1.978789,0.3529398,-0.8181478,-0.7452192
10.86,-0.03046237,0.0223186,1.905258,0.5242389,-0.8226131,-0.9196212
10.87,0.01174925,0.05922004,1.791727,0.6991617,-0.8118476,-1.095753
10.88,0.04989577,0.09093996,1.644731,0.8710302,-0.7856072,-1.269281
10.89,0.08306022,0.1169033,1.471485,1.033016,-0.744103,-1.435404
10.9,0.1105935,0.1368176,1.279574,1.178456,-0.6880588,-1.58896
10.91,0.1321277,0.1506671,1.076633,1.301146,-0.6187415,-1.72455
10.92,0.1475752,0.1586933,0.8700521,1.395622,-0.5379589,-1.836701
10.93,0.1571117,0.1613631,0.6667013,1.457392,-0.4480241,-1.920049
10.94,0.1611479,0.1593268,0.472699,1.483121,-0.3516838,-1.969552
10.95,0.1602897,0.1533695,0.29322,1.470767,-0.2520155,-1.980709
10.96,0.1552916,0.144359,0.1323553,1.419647,-0.152296,-1.949785
10.97,0.1470045,0.1331934,-0.006975193,1.330457,-0.05584914,-1.874032
10.98,0.1363235,0.1207517,-0.1230572,1.205216,0.03411993,-1.75189
10.99,0.1241372,0.1078498,-0.2153641,1.047173,0.1146944,-1.583162
11.0,0.1112823,0.09520464,-0.2844907,0.8606546,0.1834086,-1.369147
11.01,0.09850486,0.08340681,-0.3320442,0.6508777,0.2383939,-1.112718
11.02,0.08643131,0.072904,-0.3604985,0.423736,0.2784978,-0.8183449
11.03,0.0755484,0.06399373,-0.3730198,0.1855663,0.3033674,-0.4920483
11.04,0.06619372,0.05682551,-0.3732735,-0.05709088,0.3134896,-0.1412843
11.05,0.05855546,0.05141102,-0.3652187,-0.2977239,0.3101835,0.2252445
11.06,0.05268053,0.04764054,-0.352903,-0.5300687,0.2955427,0.5978441
11.07,0.04848959,0.04530395,-0.3402624,-0.7483023,0.2723283,0.9661452
11.08,0.04579698,0.04411415,-0.330938,-0.9472053,0.2438164,1.319469
11.09,0.04433368,0.04373121,-0.3281125,-1.122288,0.2136077,1.647231
11.1,0.04377145,0.0437856,-0.3343763,-1.269879,0.185409,1.939359
11.11,0.04374643,0.0438992,-0.3516225,-1.387172,0.1627993,2.186711
11.12,0.0438809,0.04370334,-0.3809776,-1.472245,0.1489942,2.381474
11.13,0.04380206,0.04285328,-0.4227654,-1.524037,0.146625,2.517517
11.14,0.04315759,0.04103925,-0.4765046,-1.542307,0.1575457,2.590677
11.15,0.04162753,0.03799421,-0.5409385,-1.527572,0.1826831,2.598972
11.16,0.03893287,0.0334989,-0.6140928,-1.481032,0.221941,2.542717
11.17,0.03484129,0.02738492,-0.6933573,-1.404495,0.2741672,2.424532
11.18,0.02917068,0.01953651,-0.7755889,-1.300293,0.337187,2.249249
11.19,0.02179116,0.009891595,-0.8572292,-1.171216,0.4079048,2.023713
11.2,0.01262633,-0.001557112,-0.9344343,-1.020444,0.4824679,1.756482
11.21,0.001654243,-0.0147609,-1.003211,-0.8514852,0.5564845,1.457453
11.22,-0.01109138,-0.02961344,-1.059559,-0.6681329,0.6252822,1.137413
11.23,-0.02551965,-0.04594892,-1.099609,-0.4744109,0.6841918,0.8075615
11.24,-0.04148075,-0.06354031,-1.119766,-0.2745273,0.7288366,0.4790115
11.25,-0.05876402,-0.08209812,-1.116843,-0.07281873,0.7554103,0.1623035
11.26,-0.07709661,-0.1012703,-1.088186,0.1263141,0.7609222,-0.1330395
11.27,-0.09614302,-0.120644,-1.031796,0.3184851,0.7433962,-0.3988963
11.28,-0.1155062,-0.1397496,-0.9464317,0.4994168,0.702007,-0.6288489
11.29,-0.1347312,-0.1580674,-0.8317024,0.6650499,0.6371461,-0.8183862
11.3,-0.1533106,-0.1750381,-0.6881353,0.8116658,0.5504132,-0.9650023
11.31,-0.1706947,-0.1900759,-0.5172244,0.9360175,0.4445326,-1.068186
11.32,-0.186303,-0.2025854,-0.3214492,1.035462,0.3232018,-1.129307
11.33,-0.199541,-0.2119811,-0.1042639,1.108084,0.1908833,-1.151409
11.34,-0.2098186,-0.2177098,0.1299491,1.152808,0.05255307,-1.13893
11.35,-0.2165717,-0.219274,0.3759611,1.169473,-0.08657579,-1.097362
11.36,-0.2192857,-0.2162567,0.6278174,1.158888,-0.2213353,-1.032878
11.37,-0.2175198,-0.2083448,0.878993,1.122827,-0.3468727,-0.951958
11.38,-0.2109312,-0.195352,1.122583,1.063988,-0.4588898,-0.8610173
11.39,-0.1992977,-0.1772375,1.351521,0.9858976,-0.5538391,-0.7660807
11.4,-0.1825385,-0.1541218,1.558819,0.8927701,-0.6290626,-0.6725024
11.41,-0.1607298,-0.1262956,1.737822,0.7893183,-0.6828709,-0.584753
11.42,-0.1341167,-0.0942243,1.882463,0.6805344,-0.7145573,-0.506277
11.43,-0.1031181,-0.05854319,1.987509,0.5714456,-0.7243533,-0.4394244
11.44,-0.06832504,-0.02004687,2.048789,0.4668601,-0.7133307,-0.3854509
11.45,-0.03049126,0.02033001,2.063389,0.3711192,-0.6832625,-0.3445814
11.46,0.009483527,0.06153923,2.0298,0.2878687,-0.636455,-0.3161227
11.47,0.05057831,0.1024522,1.948023,0.219867,-0.5755669,-0.298614
11.48,0.09168226,0.1418987,1.819607,0.1688394,-0.5034283,-0.2899995
11.49,0.1316323,0.1787103,1.64763,0.1353901,-0.4228741,-0.28781
11.5,0.1692551,0.2117658,1.436613,0.1189788,-0.336602,-0.2893394
11.51,0.2034125,0.2400368,1.192378,0.1179616,-0.2470637,-0.2918078
11.52,0.233047,0.2626318,0.9218425,0.1296972,-0.1563932,-0.292501
11.53,0.2572267,0.2788363,0.6327762,0.150711,-0.06637378,-0.2888843
11.54,0.2751866,0.2881454,0.3335119,0.1769071,0.02155882,-0.278689
11.55,0.2863633,0.29029,0.03263829,0.2038175,0.1062831,-0.2599712
11.56,0.2904231,0.2852509,-0.2613192,0.2268719,0.186935,-0.2311491
11.57,0.2872795,0.2732637,-0.5402128,0.2416726,0.2628372,-0.191022
11.58,0.2771008,0.2548108,-0.7965677,0.24426,0.3334239,-0.1387772
11.59,0.2603051,0.2306026,-1.023845,0.2313512,0.3981701,-0.07399062
11.6,0.2375447,0.2015475,-1.216664,0.2005399,0.4565334,0.0033748
11.61,0.209679,0.1687124,-1.370965,0.1504467,0.5079144,0.0929689
11.62,0.1777369,0.1332757,-1.484124,0.08081123,0.5516398,0.1940509
11.63,0.1428721,0.09647513,-1.554995,-0.007476889,0.5869697,0.3054828
11.64,0.1063119,0.05955314,-1.583897,-0.1124093,0.6131273,0.4257207
11.65,0.06930278,0.02370261,-1.572538,-0.2309496,0.6293497,0.552808
11.66,0.03305595,-0.009983777,-1.523888,-0.3591765,0.6349523,0.6843735
11.67,-0.001304649,-0.04055829,-1.442,-0.4924714,0.629403,0.8176395
11.68,-0.03278886,-0.06725433,-1.331803,-0.6257392,0.6123972,0.9494444
11.69,-0.06057896,-0.08951233,-1.198865,-0.7536498,0.5839271,1.076283
11.7,-0.08405848,-0.1069942,-1.04914,-0.870888,0.5443393,1.19437
11.71,-0.1028297,-0.1195859,-0.8887156,-0.9723985,0.4943725,1.299722
11.72,-0.1167196,-0.1273881,-0.72357,-1.053615,0.435173,1.38827
11.73,-0.125773,-0.1306961,-0.5593443,-1.110662,0.3682846,1.455983
11.74,-0.1302363,-0.1299712,-0.4011434,-1.140522,0.2956102,1.499022
11.75,-0.1305298,-0.1258041,-0.2533708,-1.141158,0.219348,1.513896
11.76,-0.1272136,-0.1188746,-0.1196016,-1.111594,0.141904,1.49763
11.77,-0.1209481,-0.1099092,-0.002497278,-1.051943,0.065784,1.447932
11.78,-0.1124513,-0.09963864,0.09623614,-0.9633907,-0.006526702,1.363348
11.79,-0.102457,-0.08876011,0.1758486,-0.8481318,-0.07269127,1.243404
11.8,-0.09167465,-0.07790326,0.2365061,-0.7092687,-0.1306483,1.088713
11.81,-0.08075488,-0.06760384,0.2792158,-0.5506746,-0.1787302,0.901054
11.82,-0.07026055,-0.05828492,0.3057192,-0.3768313,-0.2157649,0.6834052
11.83,-0.06064604,-0.05024642,0.3183614,-0.1926484,-0.2411544,0.439931
11.84,-0.05224459,-0.04366268,0.319942,-0.003274608,-0.2549232,0.1759153
11.85,-0.04526372,-0.03858755,0.313555,0.1860916,-0.2577329,-0.1023569
11.86,-0.03978845,-0.0349656,0.3024246,0.3703829,-0.2508597,-0.3877701
11.87,-0.03579099,-0.03264821,0.2897437,0.5448279,-0.2361338,-0.6725977
11.88,-0.03314571,-0.03141286,0.2785228,0.7050942,-0.2158439,-0.9487623
11.89,-0.03164773,-0.03098395,0.2714532,0.8474041,-0.1926088,-1.208128
11.9,-0.03103347,-0.03105367,0.2707906,0.9686208,-0.1692238,-1.442811
11.91,-0.0310017,-0.03130155,0.2782625,1.066303,-0.1484902,-1.645502
11.92,-0.03123349,-0.03141182,0.2950018,1.13873,-0.1330369,-1.809771
11.93,-0.03141027,-0.03108767,0.321508,1.184899,-0.1251453,-1.930356
11.94,-0.03122897,-0.0300624,0.3576362,1.204493,-0.1265899,-2.003407
11.95,-0.03041396,-0.02810727,0.402612,1.197841,-0.1385039,-2.026675
11.96,-0.02872581,-0.02503647,0.4550719,1.165852,-0.1612805,-1.99964
11.97,-0.02596696,-0.02070966,0.5131236,1.109946,-0.1945181,-1.923557
11.98,-0.02198485,-0.01503281,0.5744256,1.031986,-0.2370137,-1.801431
11.99,-0.01667315,-0.007957892,0.6362801,0.934202,-0.2868085,-1.637899
12.0,-0.009971667,0.0005179616,0.6957367,0.8191307,-0.3412827,-1.439044
12.01,-0.001865653,0.01035326,0.7497021,0.6895538,-0.397297,-1.212136
12.02,0.007615104,0.02146273,0.7950534,0.5484473,-0.4513715,-0.965314
12.03,0.01839691,0.03371748,0.8287511,0.3989365,-0.499892,-0.7072281
12.04,0.03036244,0.04694482,0.8479495,0.2442543,-0.5393317,-0.4466583
12.05,0.04335066,0.06092813,0.8501027,0.08770048,-0.5664715,-0.1921301
12.06,0.0571566,0.07540698,0.8330626,-0.06740125,-0.5786082,0.04845221
12.07,0.0715314,0.09007812,0.7951701,-0.2177527,-0.5737326,0.2681347
12.08,0.08618303,0.1045978,0.7353339,-0.3601391,-0.5506682,0.4611878
12.09,0.1007781,0.1185857,0.6530982,-0.4914966,-0.5091598,0.6233117
12.1,0.1149457,0.1316317,0.5486956,-0.608991,-0.4499053,0.7517617
12.11,0.1282827,0.1433039,0.4230831,-0.7101031,-0.3745297,0.8453897
12.12,0.1403621,0.1531601,0.2779593,-0.7927197,-0.2855015,0.9046012
12.13,0.1507432,0.1607616,0.1157595,-0.8552241,-0.1859983,0.9312338
12.14,0.1589849,0.1656882,-0.06037221,-0.8965796,-0.07973037,0.9283655
12.15,0.1646606,0.1675556,-0.2466372,-0.9163985,0.02926556,0.9000694
12.16,0.1673747,0.1660335,-0.438663,-0.9149914,0.1368481,0.851129
12.17,0.1667808,0.1608633,-0.6316102,-0.8933877,0.2389937,0.7867346
12.18,0.1625996,0.1518756,-0.8203051,-0.8533239,0.3320058,0.7121793
12.19,0.1546363,0.1390051,-0.9993952,-0.797196,0.4126955,0.6325724
12.2,0.1427969,0.1223039,-1.163523,-0.7279748,0.4785254,0.5525864
12.21,0.127101,0.10195,-1.30751,-0.649086,0.5277063,0.4762502
12.22,0.1076926,0.07825165,-1.426555,-0.5642595,0.5592445,0.406798
12.23,0.08484529,0.05164722,-1.516417,-0.4773554,0.5729374,0.3465775
12.24,0.05896317,0.02269867,-1.573598,-0.3921748,0.5693233,0.2970179
12.25,0.03057627,-0.007920317,-1.5955,-0.3122677,0.5495894,0.2586545
12.26,0.0003300911,-0.03944187,-1.580561,-0.2407481,0.5154487,0.2312013
12.27,-0.03103051,-0.07102691,-1.528342,-0.1801289,0.4689976,0.2136626
12.28,-0.06268288,-0.1017927,-1.439586,-0.1321876,0.4125643,0.204472
12.29,-0.09375301,-0.1308441,-1.316223,-0.09787018,0.3485605,0.2016459
12.3,-0.1233459,-0.1573073,-1.161328,-0.077243,0.279348,0.20294
12.31,-0.1505786,-0.1803644,-0.9790321,-0.06949364,0.2071266,0.2059987
12.32,-0.1746151,-0.1992876,-0.774385,-0.07298355,0.1338509,0.2084897
12.33,-0.1947005,-0.213471,-0.5531818,-0.08534905,0.06117939,0.2082152
12.34,-0.2101936,-0.2224583,-0.3217533,-0.1036455,-0.009545461,0.2032006
12.35,-0.2205959,-0.2259653,-0.08673377,-0.1245258,-0.07728714,0.1917565
12.36,-0.2255758,-0.2238952,0.1451842,-0.1444435,-0.1412806,0.1725175
12.37,-0.2249855,-0.2163459,0.3674985,-0.1598675,-0.2009799,0.1444612
12.38,-0.218871,-0.2036091,0.5741359,-0.1674964,-0.2559952,0.1069118
12.39,-0.2074731,-0.1861598,0.7596711,-0.1644594,-0.306028,0.05953291
12.4,-0.1912196,-0.1646381,0.9195166,-0.1484926,-0.3508106,0.002315738
12.41,-0.1707091,-0.1398222,1.050074,-0.11808,-0.3900578,-0.06443443
12.42,-0.1466859,-0.1125954,1.14884,-0.07255294,-0.4234344,-0.1401094
12.43,-0.120009,-0.08390728,1.21447,-0.01214095,-0.4505422,-0.2238061
12.44,-0.09161431,-0.05473294,1.246782,0.06202639,-0.4709265,-0.3143304
12.45,-0.06247431,-0.02602994,1.246724,0.1479667,-0.4841015,-0.4101991
12.46,-0.03355526,0.001302621,1.216286,0.2429376,-0.4895922,-0.5096422
12.47,-0.005775661,0.02646178,1.158377,0.343568,-0.486986,-0.6106081
12.48,0.02003259,0.04877297,1.076672,0.4460224,-0.475992,-0.7107764
12.49,0.04315804,0.06771498,0.9754262,0.5461851,-0.4564991,-0.8075812
12.5,0.06303675,0.08293652,0.859282,0.6398583,-0.4286279,-0.8982489
12.51,0.07927117,0.09426365,0.7330654,0.7229595,-0.3927728,-0.9798511
12.52,0.09164003,0.1016977,0.6015873,0.7917123,-0.349626,-1.049376
12.53,0.1000988,0.1054045,0.4694556,0.8428174,-0.3001845,-1.103815
12.54,0.1047711,0.1056951,0.3409069,0.8735997,-0.2457345,-1.140265
12.55,0.1059317,0.1030001,0.2196634,0.8821226,-0.1878154,-1.156046
12.56,0.1039822,0.09783934,0.1088193,0.8672671,-0.1281638,-1.14882
12.57,0.09942194,0.09078824,0.01076056,0.8287719,-0.06863993,-1.116714
12.58,0.09281487,0.08244355,-0.07288131,0.7672358,-0.01114062,-1.058445
12.59,0.0847554,0.07339048,-0.1412411,0.6840829,0.04249536,-0.9734278
12.6,0.07583487,0.06417291,-0.1941989,0.5814934,0.09058535,-0.8618634
12.61,0.06661084,0.05526837,-0.2323299,0.4623061,0.1316971,-0.7248116
12.62,0.0575806,0.04706887,-0.2568273,0.3298967,0.1647337,-0.564228
12.63,0.0491604,0.03986829,-0.269404,0.1880394,0.1890033,-0.3829677
12.64,0.04167106,0.03385667,-0.2721791,0.04075873,0.2042688,-0.1847523
12.65,0.03533043,0.02912094,-0.267552,-0.1078228,0.210773,0.02590342
12.66,0.03025241,0.02565146,-0.2580731,-0.2536318,0.2092371,0.2438044
12.67,0.02645212,0.02335354,-0.246314,-0.3927828,0.2008302,0.4632252
12.68,0.02385612,0.02206237,-0.2347438,-0.5217001,0.1871117,0.6780938
12.69,0.02231662,0.02156029,-0.225616,-0.6372215,0.1699477,0.8822024
12.7,0.02162826,0.02159486,-0.2208695,-0.7366781,0.1514047,1.069437
12.71,0.02154605,0.02189649,-0.222048,-0.8179504,0.1336278,1.234017
12.72,0.02180331,0.02219474,-0.2302387,-0.8794989,0.1187081,1.370734
12.73,0.02212833,0.02223215,-0.2460339,-0.9203719,0.1085485,1.475177
12.74,0.02225897,0.02177553,-0.2695135,-0.9401908,0.1047352,1.543933
12.75,0.02195468,0.02062414,-0.3002504,-0.9391178,0.1084242,1.574754
12.76,0.02100542,0.01861506,-0.3373352,-0.9178086,0.1202501,1.566676
12.77,0.01923785,0.01562602,-0.3794202,-0.8773561,0.1402635,1.520087
12.78,0.01651875,0.01157609,-0.4247788,-0.8192278,0.1679042,1.436731
12.79,0.01275621,0.006424911,-0.4713776,-0.7452025,0.2020107,1.31966
12.8,0.007899263,0.0001710375,-0.5169582,-0.6573085,0.2408701,1.173115
12.81,0.00193631,-0.007150158,-0.5591254,-0.5577672,0.2823037,1.002355
12.82,-0.005106841,-0.01546848,-0.5954378,-0.4489421,0.3237864,0.813436
12.83,-0.01316905,-0.0246806,-0.6234997,-0.3332951,0.3625919,0.6129518
12.84,-0.02215563,-0.03465129,-0.6410497,-0.2133484,0.3959559,0.4077455
12.85,-0.03193973,-0.04521435,-0.6460453,-0.09164976,0.4212471,0.2046132
12.86,-0.04236327,-0.05617327,-0.6367416,0.02925898,0.4361342,0.01000964
12.87,-0.05323771,-0.06730216,-0.6117612,0.1468754,0.438739,-0.1702252
12.88,-0.06434486,-0.07834718,-0.5701563,0.2587724,0.4277643,-0.3311052
12.89,-0.07543811,-0.08902896,-0.5114593,0.3626398,0.4025886,-0.46869
12.9,-0.08624456,-0.09904636,-0.4357233,0.456332,0.36332,-0.5802195
12.91,-0.09646841,-0.1080818,-0.3435488,0.5379222,0.3108061,-0.6641845
12.92,-0.1057959,-0.1158086,-0.2360973,0.605761,0.246598,-0.7203312
12.93,-0.1139018,-0.1218998,-0.1150887,0.6585383,0.1728717,-0.7496007
12.94,-0.1204584,-0.1260389,0.01721659,0.6953431,0.092311,-0.7540083
12.95,-0.1251453,-0.1279319,0.158055,0.7157175,0.007960539,-0.7364729
12.96,-0.1276613,-0.1273207,0.3042147,0.7196995,-0.07694195,-0.7006063
12.97,-0.1277374,-0.1239959,0.4521095,0.7078496,-0.159142,-0.6504784
12.98,-0.1251501,-0.1178103,0.5978718,0.6812556,-0.2355422,-0.5903717
12.99,-0.1197344,-0.108691,0.7374624,0.6415142,-0.303362,-0.5245404
13.0,-0.1113966,-0.09664952,0.8667948,0.5906841,-0.3602733,-0.4569889
13.01,-0.100125,-0.08178993,0.981871,0.5312134,-0.4045039,-0.3912807
13.02,-0.08599831,-0.06431345,1.078924,0.4658409,-0.4349025,-0.3303878
13.03,-0.0691918,-0.04451961,1.15456,0.3974761,-0.4509638,-0.2765866
13.04,-0.04997898,-0.0228033,1.205901,0.3290638,-0.4528127,-0.2314032
13.05,-0.02872993,0.0003524533,1.230705,0.2634391,-0.4411526,-0.1956067
13.06,-0.005905199,0.02438806,1.227483,0.2031834,-0.4171816,-0.1692474
13.07,0.01795461,0.04868301,1.195578,0.1504889,-0.3824865,-0.1517326
13.08,0.04224343,0.07257523,1.135222,0.1070404,-0.3389216,-0.1419315
13.09,0.06630819,0.09538364,1.047561,0.07392298,-0.2884844,-0.1382995
13.1,0.08947053,0.1164328,0.9346347,0.05156249,-0.2331954,-0.1390116
13.11,0.111051,0.1350789,0.7993303,0.03970215,-0.1749915,-0.1420953
13.12,0.130395,0.1507361,0.6452915,0.03741916,-0.115639,-0.1455546
13.13,0.1468986,0.1629011,0.4767982,0.04318033,-0.05667113,-0.1474782
13.14,0.1600343,0.1711761,0.2986172,0.05493425,0.0006475548,-0.1461281
13.15,0.1693744,0.1752876,0.1158301,0.07023488,0.05533103,-0.1400054
13.16,0.1746106,0.1751007,-0.06635331,0.08638943,0.1066574,-0.1278938
13.17,0.1755703,0.170628,-0.2427881,0.1006217,0.1541353,-0.1088823
13.18,0.1722262,0.1620316,-0.4085846,0.1102413,0.1974558,-0.08237162
13.19,0.1647011,0.1496192,-0.5592875,0.1128082,0.2364379,-0.04806583
13.2,0.1532646,0.1338328,-0.6910358,0.1062838,0.270972,-0.005957059
13.21,0.1383244,0.1152312,-0.800696,0.08915849,0.3009696,0.04369483
13.22,0.1204104,0.09446772,-0.8859635,0.06054925,0.3263225,0.1003826
13.23,0.1001534,0.07226171,-0.9454264,0.02026171,0.3468767,0.1633698
13.24,0.07825786,0.04936833,-0.9785919,-0.03118673,0.3624217,0.2317051
13.25,0.05547273,0.02654569,-0.9858731,-0.09258322,0.3726977,0.3042328
13.26,0.03255848,0.004522318,-0.9685384,-0.1620738,0.377416,0.3796005
13.27,0.0102546,-0.01603375,-0.9286275,-0.2372522,0.3762938,0.4562659
13.28,-0.01075196,-0.03454254,-0.8688377,-0.3152773,0.3690965,0.5325056
13.29,-0.02985538,-0.0505349,-0.7923883,-0.3930123,0.3556838,0.6064289
13.3,-0.04655516,-0.06366927,-0.7028687,-0.467178,0.3360559,0.6759995
13.31,-0.06047458,-0.07374159,-0.6040782,-0.5345114,0.3103925,0.7390675
